"","GO_species","DirectSM_H4","DirectSM_H5","DirectSM_H6","DirectSM_H7","SM_H4","SM_H5","SM_H6","SM_H7","GO_number","GO_description","Species","Taxonomic_ID"
"6895","GO:0000160_phosphorelay signal transduction system|180282",0,144.678692011328,0,0,0,0,0,0,"GO:0000160","phosphorelay signal transduction system","Delftia tsuruhatensis","180282"
"6896","GO:0000166_nucleotide binding|152509",0,52.6104334586649,0,0,0,0,0,0,"GO:0000166","nucleotide binding","uncultured Bacteroidetes bacterium","152509"
"6897","GO:0000175_3'-5'-exoribonuclease activity|1267021",0,131.526083646662,0,0,0,0.0839011668192991,0,0,"GO:0000175","3'-5'-exoribonuclease activity","Frischella perrara","1267021"
"6898","GO:0000179_rRNA (adenine-N6,N6-)-dimethyltransferase activity|1267021",0,19.7289125469993,0,127.843128281971,0,5.95698284417024,0,0,"GO:0000179","rRNA (adenine-N6,N6-)-dimethyltransferase activity","Frischella perrara","1267021"
"6899","GO:0000270_peptidoglycan metabolic process|1267021",0,13.1526083646662,3.81160996101399,0,0,36.1614028991179,0,0,"GO:0000270","peptidoglycan metabolic process","Frischella perrara","1267021"
"6900","GO:0000270_peptidoglycan metabolic process|152509",0,13.1526083646662,0,0,0,0,0,0,"GO:0000270","peptidoglycan metabolic process","uncultured Bacteroidetes bacterium","152509"
"6901","GO:0000270_peptidoglycan metabolic process|180282",0,6.57630418233311,0,0,0,0,0,0,"GO:0000270","peptidoglycan metabolic process","Delftia tsuruhatensis","180282"
"6902","GO:0000271_polysaccharide biosynthetic process|1267021",0,105.22086691733,0,0,0,0,0,0,"GO:0000271","polysaccharide biosynthetic process","Frischella perrara","1267021"
"6903","GO:0000271_polysaccharide biosynthetic process|152509",0,348.544121663655,0,0,0,0,0,0,"GO:0000271","polysaccharide biosynthetic process","uncultured Bacteroidetes bacterium","152509"
"6904","GO:0000272_polysaccharide catabolic process|1267021",0,6.57630418233311,0,0,0,0.0839011668192991,0,0,"GO:0000272","polysaccharide catabolic process","Frischella perrara","1267021"
"6905","GO:0000272_polysaccharide catabolic process|152509",0,6.57630418233311,0,0,0,0,0,0,"GO:0000272","polysaccharide catabolic process","uncultured Bacteroidetes bacterium","152509"
"6906","GO:0000287_magnesium ion binding|152509",0,138.102387828995,0,0,0,0,0,0,"GO:0000287","magnesium ion binding","uncultured Bacteroidetes bacterium","152509"
"6907","GO:0000287_magnesium ion binding|180282",0,861.495847885637,0,0,0,0,0,0,"GO:0000287","magnesium ion binding","Delftia tsuruhatensis","180282"
"6908","GO:0000455_enzyme-directed rRNA pseudouridine synthesis|1267021",0,6.57630418233311,0,0,0,1.00681400183159,4.01566903088139,0,"GO:0000455","enzyme-directed rRNA pseudouridine synthesis","Frischella perrara","1267021"
"6909","GO:0000716_transcription-coupled nucleotide-excision repair, DNA damage recognition|1267021",0,210.441733834659,0,0,0,21.2269952052827,0,0,"GO:0000716","transcription-coupled nucleotide-excision repair, DNA damage recognition","Frischella perrara","1267021"
"6910","GO:0000724_double-strand break repair via homologous recombination|1267021",0,243.323254746325,0,0,0,25.4220535462476,0,0,"GO:0000724","double-strand break repair via homologous recombination","Frischella perrara","1267021"
"6911","GO:0000725_recombinational repair|1267021",0,144.678692011328,0,0,0,12.1656691887984,0,0,"GO:0000725","recombinational repair","Frischella perrara","1267021"
"6912","GO:0000733_DNA strand renaturation|1267021",0,6.57630418233311,0,0,0,0,0,0,"GO:0000733","DNA strand renaturation","Frischella perrara","1267021"
"6913","GO:0000820_regulation of glutamine family amino acid metabolic process|1267021",0,249.899558928658,0,0,0,5.62137817689304,0,0,"GO:0000820","regulation of glutamine family amino acid metabolic process","Frischella perrara","1267021"
"6914","GO:0000820_regulation of glutamine family amino acid metabolic process|180282",0,124.949779464329,0,0,0,0,0,0,"GO:0000820","regulation of glutamine family amino acid metabolic process","Delftia tsuruhatensis","180282"
"6915","GO:0000902_cell morphogenesis|1267021",0,453.764988580984,87.6670291033219,0,0,12.1656691887984,0,0,"GO:0000902","cell morphogenesis","Frischella perrara","1267021"
"6916","GO:0000917_barrier septum assembly|1267021",0,401.15455512232,0,0,0.986726564820858,19.3811695352581,0,0,"GO:0000917","barrier septum assembly","Frischella perrara","1267021"
"6917","GO:0000917_barrier septum assembly|152509",0,92.0682585526635,0,0,0,0,0,0,"GO:0000917","barrier septum assembly","uncultured Bacteroidetes bacterium","152509"
"6918","GO:0000917_barrier septum assembly|180282",0,111.797171099663,0,0,0,0,0,0,"GO:0000917","barrier septum assembly","Delftia tsuruhatensis","180282"
"6919","GO:0001123_transcription initiation from bacterial-type RNA polymerase promoter|1267021",0,190.71282128766,0,0,0,13.0046808569914,0,0,"GO:0001123","transcription initiation from bacterial-type RNA polymerase promoter","Frischella perrara","1267021"
"6920","GO:0001216_bacterial-type RNA polymerase transcriptional activator activity, sequence-specific DNA binding|180282",0,118.373475281996,0,0,0,0,0,0,"GO:0001216","bacterial-type RNA polymerase transcriptional activator activity, sequence-specific DNA binding","Delftia tsuruhatensis","180282"
"6921","GO:0001514_selenocysteine incorporation|180282",0,6.57630418233311,0,0,0,0,0,0,"GO:0001514","selenocysteine incorporation","Delftia tsuruhatensis","180282"
"6922","GO:0001522_pseudouridine synthesis|1267021",0,598.443680592313,0,0,0,44.5515195810478,66.2585390095429,0,"GO:0001522","pseudouridine synthesis","Frischella perrara","1267021"
"6923","GO:0001522_pseudouridine synthesis|180282",0,184.136517105327,0,0,0,0,0,0,"GO:0001522","pseudouridine synthesis","Delftia tsuruhatensis","180282"
"6924","GO:0001671_ATPase activator activity|1267021",0,6.57630418233311,0,0,0,0.335604667277196,0,0,"GO:0001671","ATPase activator activity","Frischella perrara","1267021"
"6925","GO:0001680_tRNA 3'-terminal CCA addition|1267021",0,6.57630418233311,3.81160996101399,0,0,3.60775017322986,0,0,"GO:0001680","tRNA 3'-terminal CCA addition","Frischella perrara","1267021"
"6926","GO:0002100_tRNA wobble adenosine to inosine editing|1267021",0,138.102387828995,0,0,0,1.92972683684388,0,0,"GO:0002100","tRNA wobble adenosine to inosine editing","Frischella perrara","1267021"
"6927","GO:0002161_aminoacyl-tRNA editing activity|152509",0,6.57630418233311,0,0,0,0,0,0,"GO:0002161","aminoacyl-tRNA editing activity","uncultured Bacteroidetes bacterium","152509"
"6928","GO:0002189_ribose phosphate diphosphokinase complex|1267021",0,19.7289125469993,0,5.81105128554412,0,0.251703500457897,0,0,"GO:0002189","ribose phosphate diphosphokinase complex","Frischella perrara","1267021"
"6929","GO:0002935_tRNA (adenine-C2-)-methyltransferase activity|180282",0,138.102387828995,0,0,0,0,0,0,"GO:0002935","tRNA (adenine-C2-)-methyltransferase activity","Delftia tsuruhatensis","180282"
"6930","GO:0002937_tRNA 4-thiouridine biosynthesis|1267021",0,6.57630418233311,0,0,0,0.167802333638598,0,0,"GO:0002937","tRNA 4-thiouridine biosynthesis","Frischella perrara","1267021"
"6931","GO:0002939_tRNA N1-guanine methylation|1267021",0,13.1526083646662,0,0,0,0,0,0,"GO:0002939","tRNA N1-guanine methylation","Frischella perrara","1267021"
"6932","GO:0002949_tRNA threonylcarbamoyladenosine modification|1267021",0,19.7289125469993,0,0,0,18.2904543666072,0,0,"GO:0002949","tRNA threonylcarbamoyladenosine modification","Frischella perrara","1267021"
"6933","GO:0002949_tRNA threonylcarbamoyladenosine modification|180282",0,124.949779464329,0,0,0,0,0,0,"GO:0002949","tRNA threonylcarbamoyladenosine modification","Delftia tsuruhatensis","180282"
"6934","GO:0003676_nucleic acid binding|180282",0,98.6445627349966,0,0,0,0,0,0,"GO:0003676","nucleic acid binding","Delftia tsuruhatensis","180282"
"6935","GO:0003677_DNA binding|152509",0,1288.95561973729,0,0,0,0.755110501373692,0,0,"GO:0003677","DNA binding","uncultured Bacteroidetes bacterium","152509"
"6936","GO:0003677_DNA binding|180282",0,1775.60212922994,0,0,0,0.0839011668192991,0,0,"GO:0003677","DNA binding","Delftia tsuruhatensis","180282"
"6937","GO:0003678_DNA helicase activity|1267021",0,144.678692011328,0,0,0,12.6690761897142,0,0,"GO:0003678","DNA helicase activity","Frischella perrara","1267021"
"6938","GO:0003684_damaged DNA binding|1267021",0,1071.9375817203,49.5509294931819,0,0.535651563759894,92.1234811675904,38.1488557933732,0,"GO:0003684","damaged DNA binding","Frischella perrara","1267021"
"6939","GO:0003684_damaged DNA binding|180282",0,124.949779464329,0,0,0,0,0,0,"GO:0003684","damaged DNA binding","Delftia tsuruhatensis","180282"
"6940","GO:0003690_double-stranded DNA binding|1267021",0,131.526083646662,0,0,0,9.2291283501229,0,0,"GO:0003690","double-stranded DNA binding","Frischella perrara","1267021"
"6941","GO:0003690_double-stranded DNA binding|180282",0,131.526083646662,0,0,0,0,0,0,"GO:0003690","double-stranded DNA binding","Delftia tsuruhatensis","180282"
"6942","GO:0003697_single-stranded DNA binding|1267021",0,151.254996193661,0,0,0,40.2725600732636,44.1723593396952,0,"GO:0003697","single-stranded DNA binding","Frischella perrara","1267021"
"6943","GO:0003700_transcription factor activity, sequence-specific DNA binding|152509",0,32.8815209116655,0,0,0,0.587308167735094,0,0,"GO:0003700","transcription factor activity, sequence-specific DNA binding","uncultured Bacteroidetes bacterium","152509"
"6944","GO:0003700_transcription factor activity, sequence-specific DNA binding|180282",0,1196.88736118463,0,0,0,0.251703500457897,0,0,"GO:0003700","transcription factor activity, sequence-specific DNA binding","Delftia tsuruhatensis","180282"
"6945","GO:0003723_RNA binding|152509",0,32.8815209116655,0,0,0,0,0,0,"GO:0003723","RNA binding","uncultured Bacteroidetes bacterium","152509"
"6946","GO:0003723_RNA binding|180282",0,736.546068421308,0,0,0,0,0,0,"GO:0003723","RNA binding","Delftia tsuruhatensis","180282"
"6947","GO:0003727_single-stranded RNA binding|1267021",0,263.052167293324,0,0,0,0,0,0,"GO:0003727","single-stranded RNA binding","Frischella perrara","1267021"
"6948","GO:0003729_mRNA binding|152509",0,131.526083646662,0,0,0,0,0,0,"GO:0003729","mRNA binding","uncultured Bacteroidetes bacterium","152509"
"6949","GO:0003735_structural constituent of ribosome|1267021",0,2709.43732312124,0,470.695154129074,0.563843751326204,138.017419417747,58.2272009477801,0,"GO:0003735","structural constituent of ribosome","Frischella perrara","1267021"
"6950","GO:0003735_structural constituent of ribosome|152509",0,1111.3954068143,0,0,0,1.76192450320528,0,0,"GO:0003735","structural constituent of ribosome","uncultured Bacteroidetes bacterium","152509"
"6951","GO:0003743_translation initiation factor activity|1267021",0,453.764988580984,80.0438091812939,0,0,22.4855127075722,0,0,"GO:0003743","translation initiation factor activity","Frischella perrara","1267021"
"6952","GO:0003746_translation elongation factor activity|152509",0,532.680638768982,0,0,0,0,0,0,"GO:0003746","translation elongation factor activity","uncultured Bacteroidetes bacterium","152509"
"6953","GO:0003746_translation elongation factor activity|180282",0,6.57630418233311,0,0,0,0,0,0,"GO:0003746","translation elongation factor activity","Delftia tsuruhatensis","180282"
"6954","GO:0003747_translation release factor activity|1267021",0,32.8815209116655,0,0,0,0.755110501373692,0,0,"GO:0003747","translation release factor activity","Frischella perrara","1267021"
"6955","GO:0003755_peptidyl-prolyl cis-trans isomerase activity|1267021",0,769.427589332974,53.3625394541959,116.221025710882,0.620228126458825,30.9595305563214,44.1723593396952,0,"GO:0003755","peptidyl-prolyl cis-trans isomerase activity","Frischella perrara","1267021"
"6956","GO:0003755_peptidyl-prolyl cis-trans isomerase activity|152509",0,6.57630418233311,0,0,0,0,0,0,"GO:0003755","peptidyl-prolyl cis-trans isomerase activity","uncultured Bacteroidetes bacterium","152509"
"6957","GO:0003774_motor activity|1267021",0,434.036076033985,182.957278128672,139.465230853059,0,21.8143033730178,10.0391725772035,0,"GO:0003774","motor activity","Frischella perrara","1267021"
"6958","GO:0003774_motor activity|152509",0,295.93368820499,0,0,0,0,0,0,"GO:0003774","motor activity","uncultured Bacteroidetes bacterium","152509"
"6959","GO:0003796_lysozyme activity|1267021",0,151.254996193661,0,0,0,8.30621551511061,0,0,"GO:0003796","lysozyme activity","Frischella perrara","1267021"
"6960","GO:0003824_catalytic activity|152509",0,407.730859304653,0,0,0,0,0,0,"GO:0003824","catalytic activity","uncultured Bacteroidetes bacterium","152509"
"6961","GO:0003824_catalytic activity|180282",0,420.883467669319,0,0,0,0.0839011668192991,0,0,"GO:0003824","catalytic activity","Delftia tsuruhatensis","180282"
"6962","GO:0003844_1,4-alpha-glucan branching enzyme activity|1267021",0,6.57630418233311,0,0,0,0,0,0,"GO:0003844","1,4-alpha-glucan branching enzyme activity","Frischella perrara","1267021"
"6963","GO:0003852_2-isopropylmalate synthase activity|1267021",0,144.678692011328,0,0,0.620228126458825,7.80280851419482,40.1566903088139,0,"GO:0003852","2-isopropylmalate synthase activity","Frischella perrara","1267021"
"6964","GO:0003855_3-dehydroquinate dehydratase activity|1267021",0,401.15455512232,0,0,0,3.60775017322986,0,0,"GO:0003855","3-dehydroquinate dehydratase activity","Frischella perrara","1267021"
"6965","GO:0003861_3-isopropylmalate dehydratase activity|1267021",0,269.628471475657,72.4205892592659,0,0,19.3811695352581,0,0,"GO:0003861","3-isopropylmalate dehydratase activity","Frischella perrara","1267021"
"6966","GO:0003864_3-methyl-2-oxobutanoate hydroxymethyltransferase activity|1267021",0,6.57630418233311,0,40.6773589988089,0,9.3130295169422,0,0,"GO:0003864","3-methyl-2-oxobutanoate hydroxymethyltransferase activity","Frischella perrara","1267021"
"6967","GO:0003866_3-phosphoshikimate 1-carboxyvinyltransferase activity|1267021",0,6.57630418233311,0,0,0,3.69165134004916,0,0,"GO:0003866","3-phosphoshikimate 1-carboxyvinyltransferase activity","Frischella perrara","1267021"
"6968","GO:0003882_CDP-diacylglycerol-serine O-phosphatidyltransferase activity|1267021",0,78.9156501879973,0,0,0,1.51022100274738,0,0,"GO:0003882","CDP-diacylglycerol-serine O-phosphatidyltransferase activity","Frischella perrara","1267021"
"6969","GO:0003883_CTP synthase activity|1267021",0,269.628471475657,0,0,0,25.4220535462476,0,0,"GO:0003883","CTP synthase activity","Frischella perrara","1267021"
"6970","GO:0003887_DNA-directed DNA polymerase activity|1267021",0,1321.83714064895,308.740406842133,232.442051421765,0.563843751326204,82.8104516506482,76.2977115867463,0,"GO:0003887","DNA-directed DNA polymerase activity","Frischella perrara","1267021"
"6971","GO:0003887_DNA-directed DNA polymerase activity|152509",0,13.1526083646662,0,0,0,0,0,0,"GO:0003887","DNA-directed DNA polymerase activity","uncultured Bacteroidetes bacterium","152509"
"6972","GO:0003887_DNA-directed DNA polymerase activity|180282",0,131.526083646662,0,0,0,0,0,0,"GO:0003887","DNA-directed DNA polymerase activity","Delftia tsuruhatensis","180282"
"6973","GO:0003899_DNA-directed RNA polymerase activity|152509",0,144.678692011328,0,0,0,0,0,0,"GO:0003899","DNA-directed RNA polymerase activity","uncultured Bacteroidetes bacterium","152509"
"6974","GO:0003899_DNA-directed RNA polymerase activity|180282",0,111.797171099663,0,0,0,0,0,0,"GO:0003899","DNA-directed RNA polymerase activity","Delftia tsuruhatensis","180282"
"6975","GO:0003906_DNA-(apurinic or apyrimidinic site) lyase activity|1267021",0,72.3393460056642,0,0,0,1.17461633547019,0,0,"GO:0003906","DNA-(apurinic or apyrimidinic site) lyase activity","Frischella perrara","1267021"
"6976","GO:0003906_DNA-(apurinic or apyrimidinic site) lyase activity|180282",0,6.57630418233311,0,0,0,0,0,0,"GO:0003906","DNA-(apurinic or apyrimidinic site) lyase activity","Delftia tsuruhatensis","180282"
"6977","GO:0003910_DNA ligase (ATP) activity|180282",0,19.7289125469993,0,0,0,0,0,0,"GO:0003910","DNA ligase (ATP) activity","Delftia tsuruhatensis","180282"
"6978","GO:0003911_DNA ligase (NAD+) activity|1267021",0,401.15455512232,0,0,0,11.4105586874247,0,0,"GO:0003911","DNA ligase (NAD+) activity","Frischella perrara","1267021"
"6979","GO:0003917_DNA topoisomerase type I activity|1267021",0,598.443680592313,0,0,0,21.3947975389213,36.1410212779325,0,"GO:0003917","DNA topoisomerase type I activity","Frischella perrara","1267021"
"6980","GO:0003918_DNA topoisomerase type II (ATP-hydrolyzing) activity|1267021",0,979.869323167633,331.610066608217,0,0,103.198435187738,0,0,"GO:0003918","DNA topoisomerase type II (ATP-hydrolyzing) activity","Frischella perrara","1267021"
"6981","GO:0003918_DNA topoisomerase type II (ATP-hydrolyzing) activity|152509",0,598.443680592313,0,0,0,0.167802333638598,0,0,"GO:0003918","DNA topoisomerase type II (ATP-hydrolyzing) activity","uncultured Bacteroidetes bacterium","152509"
"6982","GO:0003919_FMN adenylyltransferase activity|1267021",0,282.781079840324,0,0,0,3.94335484050706,0,0,"GO:0003919","FMN adenylyltransferase activity","Frischella perrara","1267021"
