"GO_description"	"Enterobacter sp. SA187 - Mean SM/DSM"	"Klebsiella oxytoca - Mean SM/DSM"	"Leuconostoc pseudomesenteroides - Mean SM/DSM"	"Sodalis glossinidius - Mean SM/DSM"	"Sodalis praecaptivus - Mean SM/DSM"	"Enterobacter sp. SA187 - SD SM/DSM"	"Klebsiella oxytoca - SD SM/DSM"	"Leuconostoc pseudomesenteroides - SD SM/DSM"	"Sodalis glossinidius - SD SM/DSM"	"Sodalis praecaptivus - SD SM/DSM"	"term"	"df"	"sumsq"	"meansq"	"statistic"	"p.value"	"significance"
"1057"	"L-lysine transmembrane transport"	0.0610391164876695	0	0	0	0	0.0863223463721334	0	0	0	0	"Species"	4	0.00596123798655247	0.00149030949663812	1	0.485657196759213	"not sign."
"1058"	"L-lysine transport"	0	0	0	0	0.0140960937831551	0	0	0	0	0.019934887004621	"Species"	4	0.000317919775909606	7.94799439774016e-05	1	0.485657196759213	"not sign."
"1059"	"L-lyxose metabolic process"	0	0	0	0	0.0140960937831551	0	0	0	0	0.019934887004621	"Species"	4	0.000317919775909606	7.94799439774016e-05	1	0.485657196759213	"not sign."
"1060"	"L-malate dehydrogenase activity"	0.338306250795723	0	0.0305195582438346	0	0.0140960937831551	0.478437288110904	0	0.0431611731860666	0	0.019934887004621	"Species"	4	0.172510851781054	0.0431277129452636	0.932843956853345	0.513273603693838	"not sign."
"1061"	"L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine"	0	0	0.305195582438346	0	0	0	0	0.431611731860666	0	0	"Species"	4	0.14903094966381	0.0372577374159526	0.999999999999999	0.485657196759214	"not sign."
"1062"	"L-methionine biosynthetic process from methylthioadenosine"	1.05913879526013	0	0	0	0.281921875663102	0.142276132378152	0	0	0	0.39869774009242	"Species"	4	1.68313237396615	0.420783093491537	11.7404433990858	0.00936176837487513	"not sign."
"1063"	"L-methionine biosynthetic process from S-adenosylmethionine"	0.998099678772464	0	0	0	0.296017969446258	0.0559537860060175	0	0	0	0.418632627097042	"Species"	4	1.4977630190291	0.374440754757275	10.4953510211592	0.01194927687556	"not sign."
"1064"	"L-phenylalanine biosynthetic process"	0.0140960937831551	0	0	0	0	0.019934887004621	0	0	0	0	"Species"	4	0.000317919775909606	7.94799439774015e-05	0.999999999999998	0.485657196759214	"not sign."
"1065"	"L-phenylalanine transmembrane transporter activity"	0.0140960937831551	0	0	0	0	0.019934887004621	0	0	0	0	"Species"	4	0.000317919775909606	7.94799439774015e-05	0.999999999999998	0.485657196759214	"not sign."
"1066"	"L-proline biosynthetic process"	0.169153125397862	0	0.563843751326205	0	0.0610391164876695	0.239218644055453	0	0.797395480184842	0	0.0863223463721334	"Species"	4	0.448319395559835	0.112079848889959	0.79997989666208	0.57358647616797	"not sign."
"1067"	"L-ribulose-5-phosphate 3-epimerase activity"	0.211441406747327	0	0	0	0	0.299023305069315	0	0	0	0	"Species"	4	0.0715319495796614	0.0178829873949154	0.999999999999998	0.485657196759214	"not sign."
"1068"	"L-ribulose-phosphate 4-epimerase activity"	0	0	0.0140960937831551	0	0.324210157012568	0	0	0.019934887004621	0	0.458502401106284	"Species"	4	0.164841403809131	0.0412103509522827	0.978301886792453	0.494378871643465	"not sign."
"1069"	"L-serine ammonia-lyase activity"	0	0	0	0	0.1456156791866	0	0	0	0	0.0332869756555925	"Species"	4	0.0339262816399597	0.00848157040998992	38.2734489117368	0.00060853073057522	"significant"
"1070"	"L-serine biosynthetic process"	0.655138686621691	0	0	0	0.136174326758494	0.368329179726304	0	0	0	0.152709805739645	"Species"	4	0.645029777895115	0.161257444473779	5.07141400833661	0.0522609918236351	"not sign."
"1071"	"L-seryl-tRNASec selenium transferase activity"	0.0281921875663102	0	0	0	0	0.039869774009242	0	0	0	0	"Species"	4	0.00127167910363842	0.000317919775909606	0.999999999999998	0.485657196759214	"not sign."
"1072"	"L-threonine 3-dehydrogenase activity"	0.366498438362033	0	0.131519585403445	0	0	0.518307062120147	0	0.0133520886509717	0	0	"Species"	4	0.204028232534897	0.0510070581337243	0.948719689105612	0.506577636887836	"not sign."
"1073"	"L-threonine ammonia-lyase activity"	0	0	0	0	1.59193550947047	0	0	0	0	1.37420175971313	"Species"	4	4.0548138661008	1.0137034665252	2.68398407882715	0.153979722243256	"not sign."
"1074"	"L-threonine catabolic process to glycine"	0.922700729065621	0	0	0	0	1.02580746699145	0	0	0	0	"Species"	4	1.36220261666917	0.340550654167292	1.61815459619441	0.302250225071196	"not sign."
"1075"	"L-threonylcarbamoyladenylate synthase"	0	0	0.920505228106107	0	0	0	0	0.424655949619671	0	0	"Species"	4	1.35572779995308	0.338931949988271	9.39740812250112	0.015142469427182	"not sign."
"1076"	"L-tryptophan transmembrane transporter activity"	0.0140960937831551	0	0	0	0	0.019934887004621	0	0	0	0	"Species"	4	0.000317919775909606	7.94799439774015e-05	0.999999999999998	0.485657196759214	"not sign."
"1077"	"L-tyrosine transmembrane transporter activity"	0.0140960937831551	0	0	0	0	0.019934887004621	0	0	0	0	"Species"	4	0.000317919775909606	7.94799439774015e-05	0.999999999999998	0.485657196759214	"not sign."
"1078"	"L-valine transaminase activity"	0	0	0.183249219181016	0	0.67143028136436	0	0	0.259153531060073	0	0.949545810093461	"Species"	4	0.676606978665954	0.169151744666488	0.872998189062372	0.539478701820646	"not sign."
"1079"	"L-valine transmembrane transporter activity"	0	0	0	0	0.0446156520269897	0	0	0	0	0.0232262861814455	"Species"	4	0.00318489024926949	0.000796222562317374	7.37980588489318	0.0250558535535583	"not sign."
"1080"	"lactaldehyde dehydrogenase activity"	0	0	0	0	0.580003476350867	0	0	0	0	0.301941720358792	"Species"	4	0.538246452126545	0.134561613031636	7.3798058848932	0.0250558535535582	"not sign."
"1081"	"lactate catabolic process"	0.0140960937831551	0	0	0	0	0.019934887004621	0	0	0	0	"Species"	4	0.000317919775909606	7.94799439774015e-05	0.999999999999998	0.485657196759214	"not sign."
"1082"	"lactose metabolic process"	0	0	0.0281921875663102	0	0	0	0	0.039869774009242	0	0	"Species"	4	0.00127167910363842	0.000317919775909606	0.999999999999999	0.485657196759214	"not sign."
"1083"	"lactose transport"	0.0563843751326205	0	0	0	0	0.0797395480184842	0	0	0	0	"Species"	4	0.00508671641455372	0.00127167910363843	0.999999999999999	0.485657196759214	"not sign."
"1084"	"lactoylglutathione lyase activity"	0	0	0.0305195582438346	0	0	0	0	0.0431611731860666	0	0	"Species"	4	0.0014903094966381	0.000372577374159526	0.999999999999999	0.485657196759214	"not sign."
"1085"	"large ribosomal subunit"	0	0	0.354729715256402	0	0	0	0	0.415341227920217	0	0	"Species"	4	0.201333073417421	0.0503332683543552	1.45886481880119	0.339394727863661	"not sign."
"1086"	"large ribosomal subunit rRNA binding"	0	0	0.67143028136436	0	0	0	0	0.949545810093461	0	0	"Species"	4	0.721309796372838	0.180327449093209	1	0.485657196759213	"not sign."
"1087"	"lauroyltransferase activity"	0.281921875663102	0	0	0	0	0.39869774009242	0	0	0	0	"Species"	4	0.127167910363842	0.0317919775909606	0.999999999999998	0.485657196759214	"not sign."
"1088"	"leucine binding"	0.0140960937831551	0	0	0	0	0.019934887004621	0	0	0	0	"Species"	4	0.000317919775909606	7.94799439774015e-05	0.999999999999998	0.485657196759214	"not sign."
"1089"	"leucine biosynthetic process"	0.267825781879947	0.310114063229412	2.31057255297536	0	2.05956584471011	0.378762853087799	0.438567514101663	1.3937636628304	0	0.281260865579475	"Species"	4	9.7035254270958	2.42588135677395	5.14505648206413	0.0508655858883254	"not sign."
"1090"	"leucine transport"	0.0140960937831551	0	0	0	0	0.019934887004621	0	0	0	0	"Species"	4	0.000317919775909606	7.94799439774015e-05	0.999999999999998	0.485657196759214	"not sign."
"1091"	"leucine-tRNA ligase activity"	0	0	1.21652319755236	0	0	0	0	0.00602332252262957	0	0	"Species"	4	2.36788590429285	0.591971476073212	81582.7890801297	3.21606869943250e-12	"significant"
"1092"	"leucyl-tRNA aminoacylation"	0	0	1.21652319755236	0	0	0	0	0.00602332252262957	0	0	"Species"	4	2.36788590429285	0.591971476073212	81582.7890801297	3.21606869943250e-12	"significant"
"1093"	"ligase activity"	2.43963289798327	0.601081682166596	3.30647673078831	0.0281921875663102	0.920768967542122	1.8155011971606	0.531099674940097	0.848565931464645	0.039869774009242	0.611585190733277	"Species"	4	14.8954767325436	3.7238691831359	3.98376895848335	0.080923214435881	"not sign."
"1094"	"ligase activity, forming carbon-nitrogen bonds"	0	0	0.0140960937831551	0	0	0	0	0.019934887004621	0	0	"Species"	4	0.000317919775909606	7.94799439774015e-05	0.999999999999999	0.485657196759214	"not sign."
"1095"	"lipid A biosynthetic process"	1.64406075240206	0.296017969446258	3.51971802934112	0	2.20518152389672	0.425961393225393	0.418632627097042	2.70505585429653	0	0.247973889923877	"Species"	4	16.5828491274396	4.14571228185989	2.6796615939	0.154353638353238	"not sign."
"1096"	"lipid binding"	0.0422882813494653	0	0.988658326344358	0	0	0.0598046610138631	0	0.241950567401257	0	0	"Species"	4	1.53332680681288	0.38333170170322	30.8557810372574	0.00101773847293254	"significant"
"1097"	"lipid biosynthetic process"	0.211441406747327	0	1.94240609252584	0	2.38882635223176	0.299023305069315	0	0.761563073127123	0	1.56554135166561	"Species"	4	10.7939261873128	2.6984815468282	4.32405590138179	0.0700004027083841	"not sign."
"1098"	"lipid catabolic process"	1.3291600780996	0	0	0	0	0.364664796662129	0	0	0	0	"Species"	4	2.82666642114196	0.706666605285489	26.5703265777921	0.00144967562002045	"significant"
"1099"	"lipid glycosylation"	0.0281921875663102	0	0	0	0	0.039869774009242	0	0	0	0	"Species"	4	0.00127167910363842	0.000317919775909606	0.999999999999998	0.485657196759214	"not sign."
"1100"	"lipid metabolic process"	0.443961019310382	0	1.28673992703212	0	0.847697388512807	0.368888655557326	0	0.942590027852469	0	0.441299437447468	"Species"	4	2.4835285886805	0.620882147170125	2.54605982971388	0.166553883484196	"not sign."
"1101"	"lipid translocation"	0.0281921875663102	0	0	0	0	0.039869774009242	0	0	0	0	"Species"	4	0.00127167910363842	0.000317919775909606	0.999999999999998	0.485657196759214	"not sign."
"1102"	"lipid-A-disaccharide synthase activity"	0.648420314025135	0	0	0	0	0.917004802212567	0	0	0	0	"Species"	4	0.672718245824727	0.168179561456182	0.999999999999998	0.485657196759214	"not sign."
"1103"	"lipid-linked peptidoglycan transport"	0.0281921875663102	0	0	0	0	0.039869774009242	0	0	0	0	"Species"	4	0.00127167910363842	0.000317919775909606	0.999999999999998	0.485657196759214	"not sign."
"1104"	"lipid-linked peptidoglycan transporter activity"	0.197345312964171	0	0	0	0	0.279088418064694	0	0	0	0	"Species"	4	0.0623122760782828	0.0155780690195707	0.999999999999999	0.485657196759214	"not sign."
"1105"	"lipid-transporting ATPase activity"	1.28182144624106	0	0	0	0	1.8127692738148	0	0	0	0	"Species"	4	2.62890595206962	0.657226488017404	1	0.485657196759213	"not sign."
"1106"	"lipoate synthase activity"	0.701949839608195	0	0	0	0	0.992706983279528	0	0	0	0	"Species"	4	0.788373723721554	0.197093430930388	1	0.485657196759213	"not sign."
"1107"	"lipoate-protein ligase activity"	0.0305195582438346	0	0	0	0	0.0431611731860666	0	0	0	0	"Species"	4	0.00149030949663811	0.000372577374159527	1	0.485657196759213	"not sign."
"1108"	"lipopolysaccharide biosynthetic process"	2.53211466074083	0.211441406747327	2.05890649612007	0	0.281921875663102	1.68185927451652	0.299023305069315	2.87186371646184	0	0.39869774009242	"Species"	4	11.2093900042158	2.80234750105395	1.23728030407967	0.401707660161931	"not sign."
"1109"	"lipopolysaccharide core region biosynthetic process"	0.119750862297814	0	0	0	0.0140960937831551	0.0896137455489577	0	0	0	0.019934887004621	"Species"	4	0.0219119347011708	0.00547798367529269	3.24986275133297	0.114101789966459	"not sign."
"1110"	"lipopolysaccharide transmembrane transporter activity"	0	0	0	0	0.0563843751326205	0	0	0	0	0.0797395480184842	"Species"	4	0.00508671641455371	0.00127167910363843	1	0.485657196759214	"not sign."
"1111"	"lipopolysaccharide transport"	0.57987160663286	0	0	0	1.34286056272872	0.820062290535267	0	0	0	1.89909162018693	"Species"	4	2.800291544183	0.700072886045751	0.818023508924684	0.564934737492352	"not sign."
"1112"	"lipoprotein biosynthetic process"	0.62448725865985	0.535651563759895	0	0	0	0.843288576716713	0.7575257061756	0	0	0	"Species"	4	0.815445033059642	0.20386125826491	0.793246308539093	0.576853230848373	"not sign."
"1113"	"lipoprotein localization to membrane"	0.396754257169851	0	0	0	0	0.561095251418865	0	0	0	0	"Species"	4	0.25186230493184	0.06296557623296	1	0.485657196759213	"not sign."
"1114"	"lipoprotein localization to outer membrane"	0.0305195582438346	0	0	0	0	0.0431611731860666	0	0	0	0	"Species"	4	0.00149030949663811	0.000372577374159527	1	0.485657196759213	"not sign."
"1115"	"lipoprotein transporter activity"	0.51883249014519	0	0	0	0.366498438362033	0.733739944163133	0	0	0	0.518307062120147	"Species"	4	0.493492175115551	0.123373043778888	0.764377440153857	0.591094942419261	"not sign."
"1116"	"lipoteichoic acid biosynthetic process"	0	0	3.19796711272409	0	0	0	0	2.72846863242164	0	0	"Species"	4	16.3631898465038	4.09079746162594	2.74751486942237	0.14862487339728	"not sign."
"1117"	"lipoyl(octanoyl) transferase activity"	0.310114063229412	0.310114063229412	0	0	0.211441406747327	0.438567514101663	0.438567514101663	0	0	0.299023305069315	"Species"	4	0.197428180839865	0.0493570452099664	0.520536462699078	0.726627582463073	"not sign."
"1118"	"long-chain fatty acid [acyl-carrier-protein] ligase activity"	0.305195582438346	0	0	0	0	0.431611731860666	0	0	0	0	"Species"	4	0.149030949663811	0.0372577374159526	1	0.485657196759213	"not sign."
"1119"	"lyase activity"	3.81639534737743	0.892181170821786	3.31047212355331	0	11.8178799814538	0.304179623682878	0.982646293805382	3.60523067673762	0	0.829694415796972	"Species"	4	174.563252370975	43.6408130927437	14.7993153170116	0.00559555306359758	"not sign."
"1120"	"lysine 2,3-aminomutase activity"	0.0140960937831551	0	0	0	0.352270474860869	0.019934887004621	0	0	0	0.0197483950609469	"Species"	4	0.194896589589293	0.0487241473973233	309.399415541757	3.58440186152365e-06	"significant"
"1121"	"lysine biosynthetic process"	0.0140960937831551	0	0	0	0	0.019934887004621	0	0	0	0	"Species"	4	0.000317919775909606	7.94799439774015e-05	0.999999999999998	0.485657196759214	"not sign."
"1122"	"lysine biosynthetic process via diaminopimelate"	2.89589011927132	0	3.89851266968082	0	0.0446156520269897	0.728835573302553	0	0.0113006772705619	0	0.0232262861814455	"Species"	4	28.4642730555009	7.11606826387522	66.8968816346933	0.000157398430759111	"significant"
"1123"	"lysine-tRNA ligase activity"	0.140960937831551	0	0.981544344593772	0	0.57987160663286	0.19934887004621	0	0.510978295991798	0	0.820062290535267	"Species"	4	1.47986590419492	0.369966476048729	1.90049784480193	0.248697116004161	"not sign."
"1124"	"lysozyme activity"	0	0	0.894508541499311	0	0.0305195582438346	0	0	1.06567724100069	0	0.0431611731860666	"Species"	4	1.25988315437548	0.31497078859387	1.38444941239343	0.358818678903832	"not sign."
"1125"	"lysyl-tRNA aminoacylation"	0.0845765626989305	0	0.981544344593772	0	0.57987160663286	0.119609322027726	0	0.510978295991798	0	0.820062290535267	"Species"	4	1.52995060872232	0.38248765218058	2.01753707476602	0.230237640075701	"not sign."
"1126"	"lysyltransferase activity"	0	0	0.225537500530482	0	0	0	0	0.318958192073937	0	0	"Species"	4	0.0813874626328595	0.0203468656582149	1	0.485657196759214	"not sign."
"1127"	"lytic endotransglycosylase activity"	0.51883249014519	0	0	0	0.739715249320621	0.733739944163133	0	0	0	0.248719857698578	"Species"	4	0.999154640809654	0.249788660202413	2.0807541778525	0.221034162029796	"not sign."
"1128"	"lytic transglycosylase activity"	0.453402371738488	0.0140960937831551	0	0	4.64288266035649	0.554885436952565	0.019934887004621	0	0	0.426082429359746	"Species"	4	33.0778655161015	8.26946637902537	84.4096165921452	8.90947710272348e-05	"significant"
"1129"	"MacAB-TolC complex"	0.0446156520269897	0	0	0	0	0.0232262861814455	0	0	0	0	"Species"	4	0.0031848902492695	0.000796222562317374	7.37980588489318	0.0250558535535583	"not sign."
"1130"	"macromolecule deacylation"	0.0305195582438346	0	0	0	0	0.0431611731860666	0	0	0	0	"Species"	4	0.00149030949663811	0.000372577374159527	1	0.485657196759213	"not sign."
"1131"	"magnesium chelatase activity"	0.0305195582438346	0.0140960937831551	0	0	0.0728078395933	0.0431611731860666	0.019934887004621	0	0	0.0166434878277965	"Species"	4	0.00734693904945194	0.00183673476236299	3.61947809178982	0.0954264606164253	"not sign."
"1132"	"magnesium ion binding"	10.1121207639741	0.493363282410429	29.2433678942432	0	14.1478164339108	2.10054748193863	0.697721045161736	0.768937544096265	0	7.52879461390885	"Species"	4	1149.41126041868	287.35281510467	23.1090847358438	0.00201128203188229	"significant"
"1133"	"magnesium ion transmembrane transporter activity"	0	0	0.64091072312053	0	0	0	0	0.906384636907401	0	0	"Species"	4	0.657226488017409	0.164306622004352	0.999999999999999	0.485657196759214	"not sign."
"1134"	"magnesium-importing ATPase activity"	1.40389967921639	0	0	0	0.310114063229412	1.98541396655906	0	0	0	0.438567514101663	"Species"	4	2.95907283931587	0.739768209828968	0.894691119913081	0.529801488596004	"not sign."
"1135"	"malate dehydrogenase (decarboxylating) (NAD+) activity"	0	0	1.55237020795255	0	0	0	0	0.0373243426071135	0	0	"Species"	4	3.85576522006183	0.963941305015457	3459.68262185947	8.67457410177028e-09	"significant"
"1136"	"malate metabolic process"	0.183249219181016	0	0	0	0	0.259153531060073	0	0	0	0	"Species"	4	0.0537284421287235	0.0134321105321809	0.999999999999998	0.485657196759214	"not sign."
"1137"	"malolactic fermentation"	0	0	0.0751352102708246	0	0	0	0	0.0663874593675124	0	0	"Species"	4	0.00903247971590565	0.00225811992897641	2.56179816791301	0.165049327047082	"not sign."
"1138"	"malonyl-CoA biosynthetic process"	0.0140960937831551	0	1.93722387229877	0	1.34558354256027	0.019934887004621	0	1.14485731318815	0	0.427760856852817	"Species"	4	6.77943110442756	1.69485777610689	5.67192997594108	0.0422472458268634	"not sign."
"1139"	"maltodextrin phosphorylase activity"	0.0140960937831551	0	0	0	0	0.019934887004621	0	0	0	0	"Species"	4	0.000317919775909606	7.94799439774015e-05	0.999999999999998	0.485657196759214	"not sign."
"1140"	"maltodextrin transport"	0.0305195582438346	0	0	0	0	0.0431611731860666	0	0	0	0	"Species"	4	0.00149030949663811	0.000372577374159527	1	0.485657196759213	"not sign."
"1141"	"maltooligosaccharide-importing ATPase activity"	0.122078232975338	0	0	0	0	0.172644692744266	0	0	0	0	"Species"	4	0.0238449519462097	0.00596123798655241	1	0.485657196759213	"not sign."
